,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
1891,2.0,3.0,3.0,3.0,3.0,6.0,11.0,3.0,1650479194570760.0
1892,-1.0,8.0,21.0,3.0,-1.0,-2.0,-9.0,-5.0,1650479194579346.0
1893,-3.0,-7.0,-5.0,-2.0,-3.0,-3.0,-4.0,-4.0,1650479194579346.0
1894,-2.0,0.0,-1.0,-1.0,0.0,0.0,3.0,-1.0,1650479194594905.0
1895,2.0,2.0,8.0,2.0,1.0,1.0,7.0,3.0,1650479194594905.0
1896,-1.0,-5.0,-21.0,-3.0,-1.0,0.0,-3.0,-1.0,1650479194595756.0
1897,0.0,3.0,8.0,-2.0,-3.0,-2.0,-4.0,-1.0,1650479194595756.0
1898,-1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1650479194616675.0
1899,-1.0,-1.0,-2.0,0.0,-2.0,0.0,-3.0,-1.0,1650479194616675.0
1900,-2.0,-2.0,-6.0,-3.0,0.0,-1.0,3.0,-1.0,1650479194618510.0
1901,-2.0,-5.0,-2.0,-1.0,-1.0,-1.0,-2.0,-1.0,1650479194618510.0
1902,0.0,0.0,-6.0,0.0,1.0,1.0,-2.0,0.0,1650479194630632.0
1903,-2.0,-1.0,2.0,-3.0,-2.0,0.0,-3.0,-2.0,1650479194630632.0
1904,1.0,2.0,2.0,-1.0,-1.0,0.0,0.0,2.0,1650479194639448.0
1905,-2.0,-7.0,-5.0,-3.0,-2.0,0.0,0.0,0.0,1650479194639448.0
1906,-1.0,-1.0,1.0,0.0,-2.0,-1.0,-1.0,0.0,1650479194653816.0
1907,0.0,5.0,-2.0,-3.0,-2.0,-1.0,-3.0,-2.0,1650479194653816.0
1908,1.0,4.0,9.0,1.0,0.0,1.0,7.0,3.0,1650479194655807.0
1909,-2.0,-3.0,-8.0,0.0,1.0,0.0,3.0,-1.0,1650479194655807.0
1910,-1.0,-3.0,-8.0,-2.0,-1.0,-1.0,-2.0,0.0,1650479194677138.0
1911,-3.0,-5.0,-3.0,-2.0,-1.0,-3.0,-1.0,-2.0,1650479194677138.0
1912,-1.0,-4.0,-3.0,-1.0,-1.0,0.0,-8.0,-3.0,1650479194677982.0
1913,1.0,-1.0,-1.0,0.0,1.0,2.0,3.0,1.0,1650479194677982.0
1914,-2.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,1650479194689970.0
1915,0.0,2.0,-1.0,0.0,-1.0,-3.0,-5.0,-1.0,1650479194689970.0
1916,-1.0,-3.0,-5.0,1.0,4.0,1.0,-1.0,0.0,1650479194698925.0
1917,1.0,3.0,4.0,1.0,0.0,1.0,3.0,1.0,1650479194698925.0
1918,0.0,1.0,2.0,1.0,-1.0,0.0,-1.0,-1.0,1650479194714359.0
1919,0.0,-2.0,2.0,1.0,-3.0,-3.0,-4.0,-2.0,1650479194714359.0
1920,1.0,-3.0,-3.0,0.0,-2.0,-1.0,-1.0,0.0,1650479194715357.0
1921,-2.0,0.0,0.0,-1.0,0.0,-1.0,-5.0,-1.0,1650479194715357.0
1922,-1.0,4.0,2.0,1.0,0.0,1.0,6.0,0.0,1650479194736800.0
1923,-2.0,0.0,-5.0,-1.0,0.0,1.0,2.0,0.0,1650479194736800.0
1924,0.0,-8.0,-15.0,-5.0,-2.0,-2.0,-2.0,-2.0,1650479194737798.0
1925,0.0,9.0,16.0,4.0,1.0,-2.0,-1.0,1.0,1650479194737798.0
1926,-1.0,-6.0,-3.0,-3.0,-1.0,-4.0,0.0,0.0,1650479194750979.0
1927,-2.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1650479194750979.0
1928,-1.0,-1.0,3.0,-1.0,-2.0,0.0,1.0,0.0,1650479194759087.0
1929,1.0,0.0,-3.0,-1.0,0.0,-1.0,2.0,0.0,1650479194759087.0
1930,1.0,-1.0,-11.0,-2.0,-1.0,-1.0,-2.0,-1.0,1650479194774698.0
1931,-1.0,-3.0,11.0,3.0,1.0,0.0,1.0,0.0,1650479194774698.0
1932,-2.0,-3.0,-5.0,-2.0,0.0,-3.0,-2.0,-1.0,1650479194775698.0
1933,2.0,6.0,5.0,4.0,0.0,-1.0,2.0,-1.0,1650479194775698.0
1934,1.0,-2.0,-2.0,1.0,1.0,1.0,1.0,-1.0,1650479194796862.0
1935,0.0,-1.0,-10.0,-3.0,-1.0,1.0,0.0,0.0,1650479194796862.0
1936,-1.0,1.0,-6.0,0.0,1.0,-2.0,-1.0,-1.0,1650479194797860.0
1937,-3.0,-1.0,13.0,-3.0,-2.0,0.0,-5.0,-2.0,1650479194797860.0
1938,1.0,-1.0,-1.0,-2.0,-1.0,2.0,6.0,3.0,1650479194818996.0
1939,1.0,-1.0,-4.0,-1.0,0.0,-1.0,-1.0,-1.0,1650479194818996.0
1940,0.0,1.0,7.0,1.0,-2.0,-2.0,-1.0,0.0,1650479194821014.0
1941,-2.0,-5.0,-12.0,-1.0,0.0,0.0,-4.0,-2.0,1650479194821014.0
1942,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,1650479194834250.0
1943,1.0,6.0,10.0,0.0,-2.0,-2.0,-3.0,-1.0,1650479194834250.0
1944,-3.0,-8.0,-10.0,-1.0,-2.0,-1.0,0.0,-1.0,1650479194835283.0
1945,1.0,5.0,3.0,0.0,-1.0,-2.0,2.0,0.0,1650479194835283.0
1946,-1.0,2.0,8.0,2.0,-2.0,-2.0,-5.0,-2.0,1650479194857162.0
1947,-1.0,-3.0,-4.0,0.0,0.0,0.0,0.0,-1.0,1650479194857162.0
1948,0.0,1.0,4.0,-1.0,0.0,0.0,-3.0,0.0,1650479194858006.0
1949,0.0,-6.0,-8.0,-2.0,0.0,0.0,2.0,0.0,1650479194858006.0
1950,-2.0,-6.0,-5.0,-3.0,-1.0,0.0,-3.0,0.0,1650479194878987.0
1951,-1.0,7.0,10.0,2.0,1.0,1.0,0.0,-1.0,1650479194878987.0
1952,1.0,0.0,-3.0,0.0,-1.0,0.0,3.0,0.0,1650479194880982.0
1953,1.0,-2.0,-2.0,1.0,0.0,-2.0,-4.0,-1.0,1650479194880982.0
1954,-1.0,8.0,9.0,1.0,0.0,1.0,3.0,3.0,1650479194894166.0
1955,0.0,-3.0,-2.0,-1.0,0.0,-1.0,-5.0,-3.0,1650479194894166.0
1956,-2.0,-3.0,0.0,-1.0,0.0,1.0,4.0,1.0,1650479194895167.0
1957,1.0,0.0,-5.0,1.0,0.0,1.0,3.0,1.0,1650479194895167.0
1958,-1.0,0.0,-4.0,-1.0,0.0,-3.0,-5.0,-4.0,1650479194917146.0
1959,-2.0,-2.0,5.0,0.0,-3.0,-2.0,0.0,0.0,1650479194917146.0
1960,1.0,2.0,6.0,-1.0,0.0,3.0,1.0,-2.0,1650479194917996.0
1961,-1.0,-3.0,-7.0,0.0,0.0,0.0,-1.0,-2.0,1650479194917996.0
1962,0.0,-1.0,2.0,-1.0,-1.0,1.0,2.0,-1.0,1650479194939285.0
1963,-1.0,-3.0,-2.0,-1.0,-1.0,-3.0,-7.0,-3.0,1650479194939285.0
1964,-1.0,-3.0,-8.0,-2.0,-2.0,0.0,-1.0,0.0,1650479194941119.0
1965,-1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1650479194941119.0
1966,0.0,0.0,1.0,0.0,0.0,-1.0,-4.0,0.0,1650479194953847.0
1967,0.0,1.0,0.0,-2.0,-2.0,-1.0,-3.0,-1.0,1650479194953847.0
1968,-3.0,5.0,9.0,1.0,0.0,0.0,4.0,-1.0,1650479194960763.0
1969,-3.0,-2.0,-10.0,-3.0,0.0,0.0,0.0,-2.0,1650479194960763.0
1970,2.0,2.0,1.0,1.0,0.0,-3.0,-5.0,-3.0,1650479194977142.0
1971,-1.0,-2.0,-9.0,-2.0,-1.0,1.0,0.0,2.0,1650479194977142.0
1972,4.0,6.0,18.0,6.0,1.0,1.0,-3.0,0.0,1650479194978001.0
1973,-2.0,-3.0,-16.0,-7.0,-4.0,-5.0,-4.0,-1.0,1650479194978001.0
1974,-1.0,-4.0,-3.0,-2.0,-1.0,-2.0,-1.0,-1.0,1650479194999281.0
1975,0.0,-2.0,-6.0,0.0,2.0,0.0,-3.0,-1.0,1650479194999281.0
1976,-1.0,7.0,8.0,0.0,0.0,-1.0,-4.0,-1.0,1650479195000281.0
1977,-3.0,-8.0,-6.0,-2.0,-1.0,-1.0,1.0,-2.0,1650479195000281.0
1978,1.0,0.0,-4.0,-2.0,-3.0,-1.0,-1.0,-1.0,1650479195014151.0
1979,-2.0,-1.0,-3.0,-5.0,-2.0,-3.0,2.0,0.0,1650479195014151.0
1980,3.0,-1.0,0.0,6.0,2.0,1.0,9.0,5.0,1650479195020544.0
1981,1.0,5.0,16.0,0.0,-2.0,1.0,3.0,1.0,1650479195020544.0
1982,-5.0,-1.0,1.0,2.0,1.0,1.0,0.0,0.0,1650479195037162.0
1983,2.0,3.0,8.0,5.0,1.0,-1.0,-10.0,-2.0,1650479195037162.0
1984,1.0,2.0,-1.0,-5.0,-4.0,-4.0,4.0,3.0,1650479195039029.0
1985,-6.0,-8.0,-10.0,-3.0,0.0,2.0,1.0,-2.0,1650479195039029.0
1986,9.0,-2.0,1.0,4.0,-1.0,-1.0,4.0,4.0,1650479195059119.0
1987,-2.0,2.0,20.0,3.0,0.0,1.0,7.0,-1.0,1650479195059119.0
1988,-2.0,-7.0,-25.0,-5.0,-3.0,-5.0,-12.0,-5.0,1650479195060961.0
1989,-1.0,-3.0,-2.0,-1.0,0.0,2.0,-4.0,2.0,1650479195060961.0
1990,-4.0,2.0,3.0,-1.0,-3.0,-2.0,5.0,-4.0,1650479195074113.0
1991,0.0,-2.0,-6.0,-1.0,0.0,-1.0,3.0,0.0,1650479195074113.0
1992,-1.0,-2.0,3.0,0.0,2.0,0.0,-1.0,-2.0,1650479195080099.0
1993,1.0,3.0,6.0,1.0,-2.0,-1.0,1.0,0.0,1650479195080099.0
1994,-5.0,-2.0,2.0,0.0,2.0,-3.0,0.0,-1.0,1650479195096304.0
1995,-4.0,2.0,-14.0,0.0,-2.0,-1.0,-12.0,-3.0,1650479195096304.0
1996,5.0,-8.0,-12.0,-7.0,-3.0,3.0,15.0,0.0,1650479195098180.0
1997,4.0,3.0,12.0,9.0,4.0,3.0,12.0,3.0,1650479195098180.0
1998,6.0,5.0,11.0,4.0,0.0,1.0,-15.0,14.0,1650479195119392.0
1999,-5.0,-8.0,-19.0,-16.0,-3.0,-1.0,11.0,-6.0,1650479195119392.0
2000,-5.0,4.0,7.0,2.0,-2.0,-7.0,-16.0,-3.0,1650479195120252.0
2001,0.0,1.0,4.0,11.0,4.0,0.0,10.0,0.0,1650479195120252.0
2002,1.0,-2.0,2.0,-7.0,0.0,3.0,5.0,4.0,1650479195134052.0
2003,1.0,-4.0,-6.0,-6.0,-3.0,0.0,1.0,5.0,1650479195134052.0
2004,-5.0,-1.0,-11.0,-5.0,-6.0,1.0,0.0,-8.0,1650479195140223.0
2005,8.0,3.0,4.0,-1.0,-1.0,-1.0,1.0,15.0,1650479195140223.0
2006,-12.0,0.0,8.0,9.0,2.0,0.0,6.0,-19.0,1650479195156999.0
2007,3.0,1.0,3.0,5.0,4.0,2.0,-6.0,1.0,1650479195156999.0
2008,-2.0,4.0,7.0,2.0,0.0,-5.0,-3.0,-4.0,1650479195157844.0
2009,0.0,1.0,-8.0,-7.0,0.0,-1.0,-12.0,-4.0,1650479195157844.0
2010,-2.0,-10.0,-6.0,-8.0,-6.0,-1.0,0.0,-2.0,1650479195178987.0
2011,-6.0,1.0,-3.0,0.0,-2.0,-2.0,-2.0,-4.0,1650479195178987.0
2012,14.0,5.0,5.0,4.0,2.0,4.0,-1.0,6.0,1650479195181013.0
2013,-3.0,2.0,5.0,2.0,1.0,-3.0,-16.0,-2.0,1650479195181013.0
2014,-1.0,4.0,-9.0,-6.0,-3.0,4.0,23.0,-5.0,1650479195194130.0
2015,6.0,0.0,4.0,3.0,1.0,2.0,10.0,20.0,1650479195194130.0
2016,-8.0,-3.0,-3.0,-3.0,0.0,-1.0,-10.0,-12.0,1650479195200277.0
2017,3.0,4.0,1.0,-3.0,-4.0,-3.0,-7.0,0.0,1650479195200277.0
2018,-1.0,5.0,-1.0,0.0,-1.0,0.0,-1.0,-4.0,1650479195217166.0
2019,0.0,-9.0,-11.0,4.0,0.0,1.0,0.0,2.0,1650479195217166.0
2020,1.0,-1.0,4.0,-7.0,-5.0,-5.0,2.0,-1.0,1650479195218002.0
2021,-6.0,-2.0,0.0,-4.0,-4.0,-3.0,-1.0,-4.0,1650479195218002.0
2022,0.0,2.0,2.0,6.0,3.0,-2.0,-7.0,4.0,1650479195239340.0
2023,-2.0,3.0,4.0,6.0,1.0,-1.0,7.0,-5.0,1650479195239340.0
2024,-4.0,-6.0,-15.0,3.0,3.0,1.0,-1.0,3.0,1650479195240181.0
2025,-1.0,0.0,-3.0,-9.0,-3.0,-2.0,-5.0,-6.0,1650479195240181.0
2026,-2.0,2.0,4.0,0.0,-5.0,-2.0,-4.0,1.0,1650479195254137.0
2027,4.0,-9.0,-2.0,-3.0,-3.0,1.0,3.0,1.0,1650479195254137.0
2028,-2.0,-2.0,-1.0,-2.0,-1.0,-2.0,-8.0,-2.0,1650479195260673.0
2029,0.0,-3.0,3.0,10.0,4.0,4.0,13.0,3.0,1650479195260673.0
2030,-5.0,-6.0,-13.0,-7.0,2.0,0.0,-8.0,-5.0,1650479195277145.0
2031,3.0,7.0,5.0,0.0,-2.0,1.0,3.0,4.0,1650479195277145.0
2032,1.0,3.0,11.0,7.0,1.0,1.0,0.0,-4.0,1650479195277992.0
2033,0.0,-1.0,-3.0,-3.0,1.0,2.0,0.0,1.0,1650479195277992.0
2034,-1.0,-5.0,-7.0,0.0,1.0,-2.0,-6.0,-2.0,1650479195298803.0
2035,-9.0,-1.0,7.0,0.0,-3.0,-5.0,-14.0,-15.0,1650479195298803.0
2036,8.0,8.0,-6.0,-6.0,1.0,4.0,12.0,16.0,1650479195306901.0
2037,-4.0,-2.0,13.0,9.0,-2.0,-5.0,7.0,-2.0,1650479195306901.0
2038,3.0,2.0,0.0,3.0,1.0,-1.0,-7.0,2.0,1650479195314108.0
2039,5.0,1.0,9.0,3.0,1.0,-1.0,5.0,5.0,1650479195314108.0
2040,-4.0,7.0,1.0,7.0,4.0,5.0,9.0,-1.0,1650479195320233.0
2041,17.0,-10.0,-35.0,-28.0,-5.0,-2.0,-13.0,-3.0,1650479195320233.0
2042,-12.0,0.0,4.0,-3.0,-4.0,-6.0,-5.0,-6.0,1650479195337282.0
2043,1.0,1.0,2.0,6.0,3.0,3.0,8.0,11.0,1650479195337282.0
2044,-4.0,-4.0,3.0,-2.0,0.0,-1.0,-1.0,-2.0,1650479195338239.0
2045,1.0,5.0,1.0,1.0,-2.0,0.0,2.0,4.0,1650479195338239.0
2046,4.0,-2.0,2.0,1.0,-4.0,-2.0,-6.0,2.0,1650479195359535.0
2047,-2.0,-3.0,0.0,4.0,0.0,-2.0,-11.0,-8.0,1650479195359535.0
2048,1.0,-1.0,2.0,-2.0,1.0,-1.0,6.0,3.0,1650479195360375.0
2049,-7.0,1.0,-10.0,-6.0,-2.0,-1.0,-6.0,-5.0,1650479195360375.0
2050,0.0,-8.0,-10.0,1.0,1.0,-2.0,-1.0,-2.0,1650479195373453.0
2051,-2.0,7.0,-1.0,-7.0,-2.0,-2.0,2.0,-4.0,1650479195373453.0
2052,-5.0,-6.0,-2.0,2.0,-5.0,-2.0,-5.0,-3.0,1650479195382251.0
2053,-2.0,3.0,11.0,9.0,3.0,1.0,0.0,0.0,1650479195382251.0
2054,3.0,1.0,8.0,3.0,2.0,3.0,3.0,1.0,1650479195396865.0
2055,1.0,-3.0,-10.0,-7.0,0.0,-2.0,0.0,-4.0,1650479195396865.0
2056,-1.0,-3.0,0.0,0.0,1.0,-3.0,-5.0,1.0,1650479195397880.0
2057,-1.0,3.0,4.0,-3.0,-1.0,2.0,8.0,-1.0,1650479195397880.0
2058,1.0,1.0,-7.0,-2.0,-2.0,-1.0,0.0,-1.0,1650479195418779.0
2059,1.0,2.0,9.0,3.0,1.0,3.0,3.0,0.0,1650479195418779.0
2060,-5.0,-7.0,-11.0,-7.0,-3.0,-4.0,-4.0,-3.0,1650479195426993.0
2061,4.0,1.0,10.0,9.0,1.0,-4.0,-8.0,-4.0,1650479195426993.0
2062,1.0,-1.0,-7.0,-7.0,1.0,4.0,16.0,2.0,1650479195433126.0
2063,0.0,-3.0,-9.0,-11.0,-6.0,-2.0,1.0,-1.0,1650479195433126.0
2064,0.0,1.0,9.0,9.0,3.0,0.0,1.0,3.0,1650479195442366.0
2065,-4.0,-1.0,-3.0,5.0,0.0,-1.0,-3.0,-4.0,1650479195442366.0
2066,0.0,2.0,11.0,3.0,0.0,-3.0,-5.0,0.0,1650479195456669.0
2067,0.0,0.0,-7.0,-7.0,0.0,0.0,-1.0,-2.0,1650479195456669.0
2068,-2.0,-2.0,2.0,4.0,1.0,1.0,1.0,0.0,1650479195463071.0
2069,1.0,4.0,3.0,5.0,0.0,1.0,3.0,3.0,1650479195463071.0
2070,1.0,-3.0,-6.0,-6.0,-1.0,0.0,-2.0,1.0,1650479195479611.0
2071,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1650479195479611.0
2072,-2.0,-2.0,-12.0,-9.0,-3.0,-1.0,-5.0,-6.0,1650479195480455.0
2073,-4.0,4.0,13.0,6.0,0.0,-2.0,-5.0,-4.0,1650479195480455.0
2074,1.0,2.0,2.0,8.0,1.0,1.0,1.0,1.0,1650479195493164.0
2075,-6.0,-7.0,-23.0,-19.0,-4.0,-4.0,-1.0,-4.0,1650479195493164.0
2076,-1.0,-5.0,-3.0,0.0,-1.0,-3.0,-8.0,1.0,1650479195501829.0
2077,0.0,2.0,4.0,-1.0,0.0,2.0,7.0,1.0,1650479195501829.0
2078,1.0,-4.0,-1.0,5.0,-1.0,-2.0,-6.0,1.0,1650479195517158.0
2079,-2.0,-6.0,-3.0,-2.0,1.0,3.0,12.0,0.0,1650479195517158.0
2080,2.0,3.0,0.0,0.0,-1.0,-1.0,0.0,-2.0,1650479195518005.0
2081,0.0,-1.0,-9.0,-10.0,-6.0,-6.0,-15.0,-5.0,1650479195518005.0
2082,-2.0,0.0,7.0,4.0,2.0,1.0,13.0,5.0,1650479195546898.0
2083,5.0,4.0,3.0,7.0,2.0,4.0,-5.0,0.0,1650479195546898.0
2084,-1.0,4.0,5.0,-4.0,-3.0,-2.0,0.0,-1.0,1650479195547896.0
2085,0.0,-1.0,5.0,2.0,0.0,0.0,3.0,0.0,1650479195547896.0
2086,0.0,1.0,-3.0,-5.0,-2.0,-2.0,-6.0,-4.0,1650479195552913.0
2087,-1.0,-4.0,1.0,2.0,-1.0,-4.0,-4.0,-1.0,1650479195552913.0
2088,0.0,6.0,5.0,6.0,3.0,4.0,7.0,7.0,1650479195562050.0
2089,-7.0,-15.0,-10.0,-4.0,-2.0,0.0,0.0,-7.0,1650479195562050.0
2090,6.0,6.0,5.0,-3.0,-1.0,-1.0,-11.0,-3.0,1650479195583653.0
2091,-4.0,4.0,0.0,1.0,-1.0,3.0,23.0,4.0,1650479195583653.0
2092,4.0,-4.0,-6.0,1.0,-1.0,-4.0,-10.0,-4.0,1650479195585650.0
2093,-1.0,4.0,2.0,-3.0,0.0,3.0,11.0,6.0,1650479195585650.0
2094,-3.0,-4.0,-7.0,-5.0,-1.0,-1.0,1.0,1.0,1650479195599683.0
2095,0.0,2.0,9.0,3.0,-1.0,-4.0,-17.0,-10.0,1650479195599683.0
2096,-1.0,0.0,-2.0,0.0,-1.0,-5.0,-6.0,-1.0,1650479195600682.0
2097,-2.0,-10.0,-22.0,-7.0,-3.0,-3.0,1.0,-2.0,1650479195600682.0
2098,-1.0,1.0,9.0,-2.0,-3.0,1.0,-2.0,-1.0,1650479195612650.0
2099,-1.0,-1.0,5.0,5.0,0.0,-5.0,-14.0,1.0,1650479195612650.0
2100,-3.0,-2.0,2.0,-2.0,-3.0,2.0,13.0,0.0,1650479195621626.0
2101,0.0,3.0,7.0,5.0,3.0,2.0,-3.0,2.0,1650479195621626.0
2102,0.0,-2.0,-5.0,0.0,1.0,0.0,1.0,-1.0,1650479195637271.0
2103,2.0,1.0,3.0,1.0,1.0,-1.0,-9.0,-1.0,1650479195637271.0
2104,-3.0,-8.0,-3.0,-3.0,-2.0,-3.0,-5.0,-2.0,1650479195638189.0
2105,-2.0,-3.0,-8.0,-3.0,-1.0,1.0,4.0,0.0,1650479195638189.0
2106,1.0,2.0,2.0,1.0,-1.0,-2.0,-2.0,-3.0,1650479195659504.0
2107,-1.0,-1.0,-5.0,1.0,1.0,4.0,16.0,5.0,1650479195659504.0
2108,2.0,-1.0,2.0,-2.0,2.0,2.0,-6.0,-2.0,1650479195660503.0
2109,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1650479195660503.0
2110,-1.0,-2.0,-6.0,-2.0,-3.0,-3.0,-3.0,-1.0,1650479195673229.0
2111,-1.0,-1.0,0.0,-2.0,-3.0,-5.0,-15.0,-5.0,1650479195673229.0
2112,-2.0,-1.0,-5.0,-3.0,2.0,5.0,19.0,4.0,1650479195681803.0
2113,-1.0,2.0,8.0,6.0,1.0,0.0,-1.0,-1.0,1650479195681803.0
2114,-1.0,1.0,-6.0,-4.0,-1.0,-4.0,-3.0,0.0,1650479195704894.0
2115,-5.0,-12.0,-8.0,-2.0,-6.0,-2.0,-5.0,-2.0,1650479195704894.0
2116,-1.0,-3.0,0.0,1.0,-3.0,-5.0,-6.0,-1.0,1650479195705926.0
2117,0.0,4.0,-2.0,2.0,0.0,-3.0,-15.0,-3.0,1650479195705926.0
2118,1.0,2.0,5.0,3.0,3.0,7.0,14.0,5.0,1650479195718860.0
2119,-2.0,2.0,-2.0,-7.0,0.0,1.0,4.0,0.0,1650479195718860.0
2120,1.0,0.0,-9.0,-8.0,-3.0,-1.0,0.0,-1.0,1650479195720855.0
2121,-1.0,-3.0,5.0,8.0,-1.0,-4.0,-10.0,-2.0,1650479195720855.0
2122,2.0,9.0,9.0,-1.0,0.0,1.0,-1.0,1.0,1650479195733406.0
2123,-3.0,-8.0,-8.0,-2.0,2.0,2.0,8.0,-3.0,1650479195733406.0
2124,-3.0,2.0,8.0,0.0,-1.0,-1.0,-11.0,-3.0,1650479195742311.0
2125,9.0,3.0,4.0,-2.0,-2.0,-1.0,-3.0,-1.0,1650479195742311.0
2126,-12.0,-7.0,-8.0,3.0,0.0,3.0,11.0,-2.0,1650479195757146.0
2127,3.0,4.0,-1.0,-1.0,1.0,-1.0,-5.0,1.0,1650479195757146.0
2128,-1.0,-8.0,-19.0,-6.0,-1.0,1.0,8.0,3.0,1650479195757994.0
2129,-6.0,0.0,8.0,-3.0,-4.0,-6.0,-4.0,-4.0,1650479195757994.0
2130,-3.0,-6.0,-10.0,-4.0,2.0,4.0,-4.0,-1.0,1650479195778988.0
2131,7.0,7.0,13.0,7.0,1.0,-2.0,-2.0,2.0,1650479195778988.0
2132,-1.0,-1.0,0.0,2.0,0.0,0.0,-3.0,-3.0,1650479195781010.0
2133,0.0,0.0,-6.0,-1.0,1.0,3.0,4.0,4.0,1650479195781010.0
2134,-4.0,-6.0,-7.0,-4.0,-3.0,-4.0,-2.0,-3.0,1650479195802265.0
2135,-4.0,2.0,8.0,4.0,-1.0,0.0,2.0,-3.0,1650479195802265.0
2136,7.0,-1.0,-3.0,1.0,3.0,8.0,10.0,3.0,1650479195803294.0
2137,0.0,2.0,0.0,-5.0,-2.0,2.0,7.0,6.0,1650479195803294.0
2138,14.0,-1.0,3.0,2.0,-1.0,-6.0,-18.0,-1.0,1650479195824769.0
2139,0.0,-4.0,-11.0,-3.0,-1.0,2.0,16.0,1.0,1650479195824769.0
2140,-3.0,0.0,8.0,5.0,-2.0,-4.0,-13.0,0.0,1650479195825800.0
2141,-3.0,-2.0,-4.0,-1.0,-1.0,4.0,20.0,8.0,1650479195825800.0
2142,4.0,2.0,1.0,-1.0,1.0,1.0,0.0,-9.0,1650479195838877.0
2143,2.0,1.0,-13.0,-13.0,-6.0,-8.0,-19.0,-3.0,1650479195838877.0
2144,0.0,2.0,6.0,7.0,5.0,8.0,16.0,3.0,1650479195840728.0
2145,5.0,7.0,18.0,9.0,2.0,-3.0,-2.0,0.0,1650479195840728.0
2146,-3.0,-6.0,-9.0,-3.0,-1.0,-3.0,-7.0,0.0,1650479195861249.0
2147,-1.0,-1.0,5.0,14.0,2.0,1.0,0.0,-1.0,1650479195861249.0
2148,-9.0,-5.0,-13.0,-17.0,-7.0,-7.0,-9.0,-4.0,1650479195863091.0
2149,-1.0,-1.0,-5.0,-4.0,1.0,0.0,-5.0,-4.0,1650479195863091.0
2150,-1.0,4.0,8.0,6.0,-1.0,0.0,2.0,0.0,1650479195877146.0
2151,-3.0,3.0,12.0,2.0,-2.0,2.0,4.0,1.0,1650479195877146.0
2152,3.0,7.0,0.0,0.0,-2.0,-5.0,-6.0,3.0,1650479195877993.0
2153,0.0,-4.0,-9.0,-7.0,-3.0,-1.0,-4.0,-3.0,1650479195877993.0
2154,-2.0,-3.0,-1.0,2.0,-1.0,1.0,3.0,1.0,1650479195898968.0
2155,-2.0,2.0,4.0,3.0,-1.0,0.0,-2.0,-1.0,1650479195898968.0
2156,2.0,4.0,9.0,4.0,0.0,-2.0,2.0,2.0,1650479195900963.0
2157,-1.0,-1.0,-2.0,0.0,2.0,0.0,-3.0,-3.0,1650479195900963.0
2158,-3.0,0.0,-3.0,-4.0,-3.0,0.0,0.0,-2.0,1650479195921910.0
2159,-5.0,0.0,-4.0,-4.0,1.0,-2.0,-2.0,0.0,1650479195921910.0
2160,8.0,-3.0,0.0,4.0,0.0,-3.0,-10.0,-4.0,1650479195922875.0
2161,-1.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,1650479195922875.0
2162,-2.0,-5.0,-2.0,1.0,-5.0,-6.0,2.0,0.0,1650479195935955.0
2163,2.0,3.0,-1.0,-7.0,1.0,4.0,6.0,1.0,1650479195935955.0
2164,-4.0,1.0,6.0,2.0,-3.0,-5.0,-11.0,-4.0,1650479195943423.0
2165,-3.0,-6.0,-4.0,-2.0,0.0,-4.0,-1.0,-3.0,1650479195943423.0
2166,-1.0,-2.0,-15.0,-5.0,0.0,0.0,0.0,0.0,1650479195959731.0
2167,-1.0,0.0,-2.0,-5.0,-2.0,-2.0,-5.0,-1.0,1650479195959731.0
2168,-3.0,-3.0,-16.0,-3.0,0.0,0.0,6.0,6.0,1650479195960731.0
2169,2.0,2.0,4.0,2.0,-2.0,-1.0,-3.0,-2.0,1650479195960731.0
2170,-1.0,3.0,15.0,3.0,1.0,2.0,4.0,0.0,1650479195982671.0
2171,2.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,1650479195982671.0
2172,5.0,12.0,3.0,-3.0,0.0,1.0,2.0,-1.0,1650479195983449.0
2173,0.0,-13.0,4.0,6.0,-1.0,0.0,2.0,0.0,1650479195983449.0
2174,-7.0,-9.0,-14.0,-14.0,-4.0,-3.0,-8.0,-3.0,1650479195995864.0
2175,-12.0,-12.0,2.0,9.0,1.0,-1.0,-7.0,-3.0,1650479195995864.0
2176,-2.0,-18.0,0.0,0.0,-5.0,2.0,17.0,1.0,1650479196003059.0
2177,1.0,8.0,-10.0,-1.0,-1.0,-2.0,-12.0,-1.0,1650479196003059.0
2178,9.0,13.0,17.0,1.0,2.0,3.0,10.0,2.0,1650479196020044.0
2179,0.0,5.0,-4.0,-5.0,0.0,-2.0,-7.0,1.0,1650479196020044.0
2180,-2.0,7.0,5.0,0.0,-2.0,0.0,10.0,0.0,1650479196020983.0
